id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32679785,The Lavinia's apartment,45571612,Paolo,Isole,Lido,45.41187,12.36752,Entire home/apt,85,2,0,,,4,144
32680295,"Venise ""La Petite Maison""",13027859,Diego,Isole,San Polo,45.43879,12.3284,Entire home/apt,100,2,5,2019-04-02,2.54,26,316
32688411,Bnb Sara f1,172652305,Aminul,Terraferma,Carpenedo,45.5002,12.24212,Private room,35,1,2,2019-04-23,0.95,3,246
32693820,Al Teatro Italia  centro Venezia,230932659,Armando,Isole,Cannaregio,45.44454,12.32991,Private room,40,1,10,2019-04-28,4.11,4,258
32694676,Ca' Rosetta - Camera al piano nobile,186222971,Erica,Isole,Cannaregio,45.44156,12.33604,Private room,70,2,1,2019-04-17,1,3,342
32694867,Ca Rossa-Venezia,6759756,Rudi,Isole,Castello,45.43623,12.34269,Entire home/apt,190,3,0,,,8,303
32705030,CARTIER SUITE: in the heart of S. Marco & wi-fi,133690220,Silvia-Carlo,Isole,San Marco,45.43586,12.33952,Entire home/apt,89,1,3,2019-04-20,3,20,294
32707062,CA'BRAGA BIENNALE,197224424,Giulia,Isole,Castello,45.43052,12.35766,Entire home/apt,220,1,5,2019-04-26,3.57,2,320
32708000,B&B Magica Venezia Camera Rialto,7967696,Afay,Terraferma,Piave 1860,45.48744,12.239,Private room,65,2,0,,,3,364
32710143,A small cozy studio,22128592,Nicole,Isole,Castello,45.43429,12.34375,Entire home/apt,80,2,1,2019-04-21,1,1,156
32711432,Waterside Apartment With Courtyard Garden,245561487,Nicholas,Isole,Dorsoduro,45.43388,12.31698,Entire home/apt,140,2,0,,,6,161
32713573,relaxing large elegant in Real Venice,31276705,Mila,Isole,Sant'Elena,45.43208,12.36002,Entire home/apt,81,2,2,2019-04-27,2,23,333
32713701,Spectacular view Laguna blu Venice 2019,245981131,Elisabeth,Isole,Giudecca,45.42454,12.32638,Entire home/apt,149,2,2,2019-04-29,2,1,303
32716239,"CA’ BARZIZZA 
with private terrace",38346442,Giancarlo,Isole,San Polo,45.43671,12.33217,Entire home/apt,120,1,11,2019-04-25,5.32,9,140
32721487,"Luce, sole, cielo, stanza singola molto luminosa.",34390677,Laura,Isole,Cannaregio,45.445,12.32728,Private room,48,2,11,2019-05-07,5.32,1,16
32730034,Romantic Cozy flat in Venice with balcony,48092742,Roby,Isole,Castello,45.43311,12.35813,Entire home/apt,89,2,1,2019-04-02,0.75,34,333
32731616,Romantic apartment in heart of Venice,245561487,Nicholas,Isole,Dorsoduro,45.43032,12.32369,Entire home/apt,109,3,0,,,6,346
32732489,LL4425 Penthouse of 200sqm,246138160,Chiara,Isole,Castello,45.43615,12.33965,Entire home/apt,425,3,1,2019-03-03,0.43,1,362
32737889,La Casa del Pescatore: A lovely escape in venice!!,66431139,Tommaso,Isole,Castello,45.43447,12.34597,Entire home/apt,100,1,6,2019-05-09,3.83,1,239
32741913,"Central ""Star House"" Murano.",135813356,Mauro,Isole,Murano,45.45455,12.35312,Entire home/apt,90,2,0,,,2,301
32753261,Venice Garden Apartments 6,212301431,Nazmul,Terraferma,San Lorenzo XXV Aprile,45.50022,12.24087,Private room,140,1,0,,,10,292
32753451,Venice Garden Apartments 7,212301431,Nazmul,Terraferma,San Lorenzo XXV Aprile,45.50099,12.23991,Private room,150,1,0,,,10,289
32753765,Venice Garden Apartments 8,212301431,Nazmul,Terraferma,Carpenedo,45.50182,12.24064,Private room,160,1,0,,,10,288
32753883,Venice Garden Apartments 9,212301431,Nazmul,Terraferma,San Lorenzo XXV Aprile,45.49974,12.23873,Private room,170,1,1,2019-04-27,1,10,323
32753995,Venice Garden Apartments 10,212301431,Nazmul,Terraferma,San Lorenzo XXV Aprile,45.50092,12.23915,Private room,180,1,0,,,10,297
32754098,CASANOVA APARTMENT SAN MARCO,4136657,Stefano,Isole,San Marco,45.43314,12.33726,Entire home/apt,120,2,0,,,2,288
32754108,Venice Garden Apartments 12,212301431,Nazmul,Terraferma,San Lorenzo XXV Aprile,45.50158,12.24026,Private room,200,1,0,,,10,316
32754132,The Longfield Mansion,229238861,Carlo,Isole,San Marco,45.43558,12.33963,Entire home/apt,250,2,3,2019-04-28,1.80,2,331
32766862,New open 6 Art studio in the authentic Venice,246225406,Roberto,Isole,Cannaregio,45.44367,12.32643,Entire home/apt,99,2,9,2019-05-02,5.51,1,110
32776892,CNR5158 SMALL BOUTIQUE APARTMENT,145813573,Nicola,Isole,Cannaregio,45.44223,12.34075,Entire home/apt,140,2,0,,,5,279
32777088,San Marco Apartment - Dolce Vita,244073921,Olly,Isole,Castello,45.43407,12.34373,Entire home/apt,188,2,3,2019-05-01,3,3,347
32796785,Prestigious with Large Private Terrace,241219411,Marco,Isole,Cannaregio,45.44747,12.32496,Entire home/apt,180,3,4,2019-04-19,2.93,2,222
32798332,Ca' Valmarana - entire apartment,49167377,Roberta,Isole,San Polo,45.43872,12.33256,Entire home/apt,150,2,0,,,2,317
32798964,Matilde House - cozy terrace apartment,246735288,Lidia,Terraferma,San Lorenzo XXV Aprile,45.4919,12.25073,Entire home/apt,89,2,1,2019-04-21,1,1,152
32799253,SAN MARCO: Venetian palace (Website hidden by Airbnb) For families,179326998,Marta & Chiara,Isole,Castello,45.43565,12.34706,Entire home/apt,140,2,1,2019-04-20,1,28,283
32800000,Appartamento Ca' Colombina Nicoli,118496749,Lena - INTER CHALET,Isole,Castello,45.43247,12.35713,Entire home/apt,113,1,0,,,1,221
32800435,Biennale 1585 Alfa,166297081,Thomas,Isole,Castello,45.43169,12.35128,Entire home/apt,100,2,2,2019-04-22,1.67,3,344
32800824,CA' DELL'ORTO,14357135,Rent It Venice,Isole,Cannaregio,45.44726,12.33304,Entire home/apt,150,1,1,2019-04-20,1,93,132
32801705,Biennale 1585 Beta,166297081,Thomas,Isole,Castello,45.43332,12.35213,Entire home/apt,100,2,0,,,3,277
32802458,2 BDR+2 bathrooms in SAN MARCO: not to be missed!,179326998,Marta & Chiara,Isole,Castello,45.43575,12.34708,Entire home/apt,160,2,1,2019-04-20,1,28,292
32805248,Self check-in | White Bedroom + Private Bathroom,235432448,Chiara,Isole,Cannaregio,45.44406,12.32656,Private room,59,1,17,2019-05-10,9.62,2,121
32806379,LEONE D'ORO - MATRIMONIALE 2 (25 MQ),246787365,Raoul Baker,Terraferma,Piave 1860,45.48742,12.24336,Private room,60,1,7,2019-05-10,6.00,7,281
32827605,Ca'Rialto Mercato Flat,238472653,Giovanni,Isole,San Polo,45.4397,12.33439,Entire home/apt,95,2,4,2019-04-24,2.50,1,147
32828240,Canal view Apartment close to Bus&Train Stations,25085773,Gin,Isole,Santa Croce,45.43722,12.31846,Entire home/apt,130,3,2,2019-04-08,1.50,9,155
32836154,BACKHOUSE,70740960,Bruno,Isole,Castello,45.43191,12.35722,Entire home/apt,350,3,0,,,2,85
32836206,"Al Teatro Italia Venezia 
Entire Apartment",230932659,Armando,Isole,Cannaregio,45.44514,12.32947,Entire home/apt,160,1,0,,,4,108
32844783,Suite attico Ca' Rosetta,186222971,Erica,Isole,Cannaregio,45.44179,12.33214,Private room,90,2,1,2019-04-21,1,3,347
32844860,Camera attico Ca' Rosetta,186222971,Erica,Isole,Cannaregio,45.44278,12.33357,Private room,120,2,0,,,3,345
32854402,Venice Tre Archi Near Station S.Lucia Two bedroom,13012838,Paola,Isole,Cannaregio,45.44671,12.32107,Entire home/apt,95,2,4,2019-04-20,2.93,6,325
32857874,APPARTAMENTO MAURIZIO,28039040,Maurizio,Isole,San Marco,45.43711,12.33663,Entire home/apt,110,3,0,,,2,160
32858872,Residence Marina (200mt from Rialto's Bridge),2634978,City Apartments,Isole,Castello,45.43789,12.33968,Entire home/apt,519,2,0,,,109,226
32859220,Fenice Backstage over Canal,247169257,Paolo,Isole,San Marco,45.43459,12.33357,Entire home/apt,150,2,0,,,1,334
32861256,"Ca' del Mondo Novo,  classy in Venice's heart",12113015,Mario,Isole,Castello,45.43657,12.34132,Entire home/apt,230,3,3,2019-05-05,3,25,342
32862433,MURANO Place - AVVENTURINA & Canal view,247227438,Claudia,Isole,Murano,45.45775,12.35928,Entire home/apt,70,1,4,2019-05-04,4,1,331
32863517,CASA LAGUNA  - MURANO ISLAND,247236868,Gianna,Isole,Murano,45.45668,12.3533,Entire home/apt,95,3,4,2019-05-05,3.75,1,164
32869952,The Observatory,180288516,Margherita,Isole,Giudecca,45.42574,12.31903,Entire home/apt,140,2,1,2019-03-21,0.58,2,71
32881906,San Girolamo apartament 2,3957712,Manuel,Isole,Cannaregio,45.44699,12.3243,Entire home/apt,70,2,15,2019-05-02,8.04,2,335
32883388,Ve.N.I.Ce Cera Ca' Amata,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,Castello,45.43555,12.34248,Entire home/apt,350,1,1,2019-04-22,1,22,313
32887803,"""raggio di sole"" dietro piazza San Marco",174569424,Annita,Isole,Castello,45.43656,12.34199,Entire home/apt,100,2,1,2019-05-06,1,2,240
32888916,LE BARCHE APARTMENT 2/4 GUESTS 10 M TO VENICE NEW,97583266,Alessia,Terraferma,San Lorenzo XXV Aprile,45.49024,12.24949,Entire home/apt,72,2,2,2019-04-28,2,8,352
32889466,Appartamento a due passi dal mare,233618390,Francesca,Isole,Lido,45.39906,12.3619,Entire home/apt,89,2,3,2019-05-04,2.57,1,42
32889718,Casa del Cinema,207797808,Ali,Isole,Cannaregio,45.44432,12.33033,Private room,60,1,15,2019-05-02,7.63,1,305
32894700,Bella Venezia 1,192854079,Khokan,Terraferma,Piave 1860,45.48442,12.23907,Private room,40,1,9,2019-05-05,4.35,7,292
32895877,Triple deluxe room fully air conditioned Venice 4,192854079,Khokan,Terraferma,Piave 1860,45.48286,12.23959,Private room,80,1,8,2019-05-05,4.53,7,351
32904757,"San Marco, Cosy & Central Venetian apartment",220032384,Diana,Isole,San Marco,45.43415,12.32919,Entire home/apt,129,1,24,2019-05-07,11.25,1,216
32905040,Sunny home III room,247394219,Marco,Isole,San Marco,45.43653,12.33731,Private room,80,2,0,,,3,77
32907256,"Pisani, Friendly Rentals",238441721,Friendly Rentals Italia Srl,Isole,San Marco,45.43219,12.33105,Entire home/apt,205,1,0,,,5,0
32907261,"Nane, Friendly Rentals",238441721,Friendly Rentals Italia Srl,Isole,Castello,45.4342,12.35409,Entire home/apt,145,1,0,,,5,121
32907262,"Ponente, Friendly Rentals",238441721,Friendly Rentals Italia Srl,Isole,Dorsoduro,45.43427,12.32456,Entire home/apt,152,1,0,,,5,298
32907267,"Rubens, Friendly Rentals",238441721,Friendly Rentals Italia Srl,Isole,Castello,45.43756,12.34715,Entire home/apt,125,1,0,,,5,0
32907272,"Stradivari, Friendly Rentals",238441721,Friendly Rentals Italia Srl,Isole,Castello,45.43819,12.34722,Entire home/apt,121,1,0,,,5,3
32909927,Central Venice Flat near Garden,191226100,Milo,Isole,Castello,45.43394,12.35771,Entire home/apt,95,2,1,2019-04-14,1,20,333
32910947,New modern flat in Real Venice Giardini,13500918,Mark,Isole,Castello,45.43283,12.35717,Entire home/apt,88,2,0,,,11,333
32911275,♡Terrace on the Roofs of Venice♡,247241340,Giacomo,Isole,Castello,45.43684,12.33834,Entire home/apt,93,1,8,2019-04-25,4.90,1,189
32911525,Appartamento Via Verdi,13213023,Stocco,Terraferma,San Lorenzo XXV Aprile,45.49363,12.23557,Private room,70,2,1,2019-03-27,0.65,1,361
32911819,"Room#1, great position and comfort",229046688,Atanas,Isole,San Polo,45.43791,12.32725,Private room,70,2,0,,,6,163
32919915,House with terrace and garden facing the lagoon,247681491,Filippo,Isole,Lido,45.41097,12.36613,Entire home/apt,349,4,1,2019-05-05,1,1,165
32925914,Garden apartment in Venice,6620102,Emanuele,Isole,Cannaregio,45.44608,12.3269,Entire home/apt,85,3,7,2019-05-07,4.38,8,222
32927087,Smart Studio,229604448,Gilda,Terraferma,Marghera,45.47721,12.22042,Entire home/apt,55,2,2,2019-04-23,2,1,176
32928038,The Venetian Observatory,247749139,Letizia,Isole,Giudecca,45.4277,12.32116,Entire home/apt,120,1,4,2019-04-14,2.55,1,6
32928215,VENETIAN DREAM APARTMENT ON DORSODURO DISTRICT,5862083,Silvia,Isole,Dorsoduro,45.43269,12.32673,Entire home/apt,78,2,2,2019-04-24,2,25,249
32928968,Deluxe Room Rialto,247757058,Umberto,Isole,Castello,45.43852,12.33861,Private room,200,2,1,2019-05-06,1,1,236
32931830,Wonderful lagoon view with terrace over the water!,22050501,Severine,Isole,Giudecca,45.42429,12.32613,Entire home/apt,175,3,1,2019-04-23,1,1,76
32932905,Luxory Apartment Santa Margherita,1509668,Martina,Isole,Dorsoduro,45.43363,12.3228,Entire home/apt,150,1,9,2019-05-04,5.40,4,318
32935009,TERRACE WIFI LUXURY FAMILY FLAT 2 ROOM 2 BATHROOM,1860412,Andrea,Terraferma,San Lorenzo XXV Aprile,45.486,12.25338,Entire home/apt,250,1,2,2019-04-22,1.58,4,355
32944890,Biennale house,37381363,Horacio,Isole,Castello,45.43151,12.35879,Entire home/apt,100,2,0,,,4,153
32946624,Sunnyhome I room,247394219,Marco,Isole,San Marco,45.43629,12.33833,Private room,75,2,2,2019-04-26,1.40,3,174
32947081,Ca' Fede - Lovely Studio in the  heart of Venice.,247927868,Federica,Isole,San Polo,45.43857,12.32867,Entire home/apt,110,2,4,2019-05-05,4,1,139
32948334,Hindley Flat Venice,98672484,Lucia,Terraferma,Altobello,45.4897,12.24546,Entire home/apt,60,2,4,2019-04-26,4,2,3
32952701,Lido disponibile dal 01 luglio al 27 agosto 2019,5033094,Bruno,Isole,Lido,45.41357,12.37209,Entire home/apt,125,14,0,,,4,23
32952894,Andrea e Valentina's home,239333542,Valentina,Isole,Castello,45.43255,12.35282,Entire home/apt,140,1,2,2019-04-21,1.28,1,362
32953622,Amazing Canal View: 7 min from san Marco & Wi-Fi,133690220,Silvia-Carlo,Isole,Castello,45.43709,12.34886,Entire home/apt,120,1,5,2019-04-30,5,20,176
32953804,private room in Venice,247989727,Ahteek,Isole,Cannaregio,45.44693,12.33281,Private room,80,1,3,2019-04-26,2.43,1,354
32956981,Lovely flat overlooks the Canal Grande,12497228,Canal Grande,Isole,Dorsoduro,45.43004,12.33284,Entire home/apt,150,2,1,2019-04-28,1,6,347
32958611,Dream in Venice,248033429,Sim,Isole,Giudecca,45.42782,12.321,Entire home/apt,150,1,2,2019-04-23,2,1,11
32960722,Sunny home II room,247394219,Marco,Isole,San Marco,45.43699,12.33708,Private room,60,2,2,2019-04-24,2,3,175
32961373,Venice - The Doge's Hideaway - biennial,175813139,Marya,Isole,Cannaregio,45.4457,12.33359,Entire home/apt,45,2,3,2019-05-07,3,1,111
32973679,Residence Terrace Grand Canal - Amazing View,2634978,City Apartments,Isole,San Polo,45.43635,12.32899,Entire home/apt,780,2,0,,,109,253
32974544,El Campanil - Few steps from Biennale,68560505,Mauro,Isole,Castello,45.43059,12.35835,Entire home/apt,140,2,0,,,3,171
32977122,Cà Mocenigo Terrace with an uncomparabable view,215806409,Emanuele,Isole,Santa Croce,45.44022,12.32986,Entire home/apt,320,3,1,2019-04-21,1,3,218
32977896,Carbona - Few steps from Biennale,68560505,Mauro,Isole,Sant'Elena,45.43069,12.35959,Entire home/apt,90,2,0,,,3,160
32978201,BRIGHT AND QUIET ATTIC  255 steps from  San Marks!,244865064,Andrea,Isole,Castello,45.43486,12.34256,Entire home/apt,95,2,5,2019-04-25,3.66,2,334
32982316,Venice Holiday (Deluxe Double Room With Balcony),247294485,Monawar,Terraferma,Marghera,45.47381,12.22405,Private room,45,1,0,,,2,345
32983468,THE BLUE-SKY APARTMENT,14357135,Rent It Venice,Terraferma,Piave 1860,45.48527,12.23699,Entire home/apt,80,1,1,2019-04-04,0.79,93,107
32986575,Venice Holiday (Deluxe Triple Room With Balcony,247294485,Monawar,Terraferma,Marghera,45.47423,12.22288,Private room,55,1,2,2019-05-06,2,2,339
32999793,ARSENALE WHITE APARTMENT-10 minutes to St Mark's,248368268,Marina,Isole,Castello,45.43432,12.35105,Entire home/apt,180,3,1,2019-05-05,1,1,259
33000376,King-size standard bedroom with private bathroom,248368998,Reza,Isole,Castello,45.43139,12.35221,Private room,999,1,1,2019-05-06,1,2,362
33002815,CA BIENNALE: 15 min to S. Marco & free Wi-Fi,133690220,Silvia-Carlo,Isole,Castello,45.43173,12.35547,Entire home/apt,125,1,6,2019-05-06,5.45,20,328
33003159,King-size deluxe room with private bathroom,248368998,Reza,Isole,Castello,45.43139,12.35348,Private room,999,1,6,2019-05-10,6,2,303
33004534,Casa tipica San Elena,248399012,Michela,Isole,Sant'Elena,45.42555,12.36223,Entire home/apt,70,2,6,2019-05-05,5.29,1,180
33005414,Charming Do Torri,248404297,Do Torri,Isole,Santa Croce,45.43944,12.3295,Entire home/apt,90,2,3,2019-04-22,3,1,219
33005794,✧GIUDECCA✧ Beyond the Clouds,247240195,Marina,Isole,Giudecca,45.42573,12.3263,Entire home/apt,93,1,2,2019-04-26,2,1,10
33007272,Fior di Loto Apartment,248414375,Fior Di Loto,Isole,Dorsoduro,45.43329,12.32332,Entire home/apt,129,2,0,,,1,143
33010115,Rialto apartment whit Canal Grande view,194031854,Ilaria,Isole,San Polo,45.43924,12.33456,Entire home/apt,350,2,4,2019-05-11,4,2,287
33016918,5.VENICE APARTMENTS DORSODURO.,237255378,Zihad,Terraferma,Piave 1860,45.48483,12.23148,Private room,30,1,5,2019-05-02,2.68,6,347
33019592,New! Design Room 10 min from venice -4-,20464291,Michele,Terraferma,Piave 1860,45.48457,12.24201,Private room,45,2,9,2019-05-08,6.14,9,34
33025667,Casetta Betta centro storico Venezia,248572647,Lisa,Isole,Castello,45.43796,12.34255,Entire home/apt,115,2,1,2019-05-04,1,1,82
33033826,Annuncio - EN,248202091,Doriana,Terraferma,Piave 1860,45.48515,12.24463,Entire home/apt,60,2,5,2019-04-25,5,1,62
33034278,SANTI APOSTOLI HOUSE,241274064,Venice,Isole,Cannaregio,45.44028,12.33729,Entire home/apt,135,2,1,2019-04-06,0.83,5,216
33037179,CA' MARA APARTMENT 2/4 P. 15 M DA VENEZIA 5 M. APT,97583266,Alessia,Terraferma,Favaro,45.50511,12.28172,Entire home/apt,75,2,1,2019-04-22,1,8,291
33037671,"Le Vele Pied-à-Terre, a romantic escape",87281966,Cezar,Isole,Cannaregio,45.44224,12.33585,Entire home/apt,148,3,0,,,1,323
33040397,Casa dalle Contrade camera matrimoniale,207291051,Gianpaolo,Isole,Santa Croce,45.44193,12.32794,Private room,120,2,0,,,3,28
33040498,APPARTAMENTO CHIARA,28039040,Maurizio,Isole,San Marco,45.43819,12.33762,Entire home/apt,130,3,4,2019-05-11,4,2,138
33042027,San Tomà Gran Canal,33282263,Maurizio,Isole,San Polo,45.43714,12.32769,Entire home/apt,200,3,0,,,2,364
33042217,CASA CAROLINA AI GIARDINI DELLA BIENNALE,48081958,Veronica,Isole,Castello,45.43389,12.35873,Entire home/apt,200,2,0,,,5,170
33043457,Ca' Wally,1157596,Gian Maria,Terraferma,Marghera,45.48045,12.22541,Entire home/apt,95,1,6,2019-05-07,5.14,6,336
33044524,Santa Fosca luxury 270sqm flat with terrace,1438903,Barbara,Isole,Cannaregio,45.44281,12.33262,Entire home/apt,500,2,2,2019-04-26,2,26,128
33060312,DolceVita Apartments N. 439 Design 2 Bedrooms,8176475,Eugenia,Isole,Cannaregio,45.44573,12.32258,Entire home/apt,143,2,2,2019-04-29,2,37,343
33060378,Arsenale Flat,98131866,Michele,Isole,Castello,45.43488,12.3491,Entire home/apt,200,1,4,2019-04-15,2.67,4,147
33062449,5.VENICE APARTMENT DUCAL PALACE (Palazzo Ducale).,237255378,Zihad,Terraferma,Piave 1860,45.48343,12.23025,Private room,35,1,1,2019-03-30,0.70,6,354
33066589,furlani double apartment,181810404,Onur,Isole,Castello,45.43583,12.34765,Entire home/apt,89,2,2,2019-04-27,1.62,2,171
33068055,VENETIAN COURTYARD,106880093,Federica & Doriano,Isole,San Marco,45.43343,12.33059,Entire home/apt,114,2,0,,,4,345
33071816,Venice Rock House.,240651786,Casa,Terraferma,San Lorenzo XXV Aprile,45.49952,12.23977,Entire home/apt,60,1,2,2019-04-25,2,4,327
33080794,STYLISH BEDROOM in VENICE LIDO city centre,17034903,Paola,Isole,Lido,45.41328,12.37121,Private room,100,3,1,2019-04-29,1,1,364
33083923,Casa Blu - A Walk on the Beach,29706566,Margherita & Valentina,Isole,Lido,45.40935,12.36646,Entire home/apt,150,3,0,,,8,332
33086749,RIGOLETTO in the heart of VENICE-SAN MARCO SQUARE,13439503,Elisabetta,Isole,San Marco,45.43297,12.33436,Entire home/apt,170,3,0,,,4,324
33086974,Venice Maison D’or.,237267180,Towhid,Terraferma,Piave 1860,45.48596,12.2446,Private room,38,1,9,2019-05-06,5.09,5,285
33087491,Venice Twilight.,237267180,Towhid,Terraferma,Piave 1860,45.48608,12.24294,Entire home/apt,93,1,3,2019-05-03,2.14,5,277
33088121,Corte Contarina 1 - San Marco,131142254,Ana Maria,Isole,San Marco,45.43278,12.33607,Entire home/apt,150,2,1,2019-04-20,1,4,216
33088314,Bright and Elegant on the Lagoon + Jacuzzi,247450386,Pietro,Isole,Giudecca,45.42458,12.32746,Entire home/apt,83,1,1,2019-04-13,1,1,248
33090046,Sonny house - 10 minutes from Venice,249040269,Patrizia,Terraferma,Piave 1860,45.48443,12.24448,Entire home/apt,99,2,4,2019-04-26,2.86,1,160
33091258,Magic Moments Apartment by H-FAST,249037733,Davide,Terraferma,Piave 1860,45.48711,12.2252,Entire home/apt,124,2,0,,,1,334
33092582,charming room nearby train station,51193135,Zhou,Terraferma,Piave 1860,45.48281,12.23657,Private room,49,1,0,,,2,153
33095673,Ca' Brunilda: Terrace - Canal View - Free Wi-Fi,133690220,Silvia-Carlo,Isole,Santa Croce,45.43948,12.33009,Entire home/apt,250,2,5,2019-05-03,5,20,323
33096451,LUSSUOSA SUITE NEL CUORE DI VENEZIA,222846989,Margherita,Isole,Dorsoduro,45.43337,12.31641,Private room,500,7,0,,,1,78
33107044,Ca' dei zii,43402592,Chiara,Isole,Santa Croce,45.44037,12.32657,Entire home/apt,120,2,5,2019-04-28,4.41,1,298
33109440,Suite Ca'Rosa - Premium Service,19371948,Lotus Apartments,Isole,San Polo,45.43738,12.32931,Entire home/apt,288,2,0,,,3,340
33110065,"""Casa Arancio"" Confortable Mini-apartment x 4pp",249220981,Luciano,Terraferma,Piave 1860,45.48511,12.23331,Entire home/apt,51,2,9,2019-05-09,7.94,1,267
33112561,Corte Contarina 2  - San Marco,131142254,Ana Maria,Isole,San Marco,45.4328,12.33719,Entire home/apt,145,2,3,2019-05-06,2.37,4,228
33113061,Room3@WelcomeLAGOVenezia,8742378,Paolo,Isole,Castello,45.43521,12.34609,Private room,110,2,1,2019-04-22,1,4,38
